XRF Depth,SiO2,CaO,MgO,Al2O3,Fe2O3,K2O,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO60,AORT,AORX,BFV,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CDF,CFTC,CMFF,CMFF_SIG,CMR_PHI_CO,CMRP_3MS,CNTC,CTEM,DCAL,DNPH,DPHZ,DPH8,DSOZ,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,ECGR,ECST,ESUF_WALK2,GDEV,GR,GR_EDTC,GTEM,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,KSDR,KTIM,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,QCPMT,RHGE_WALK2,RHO8,RHOZ,RSOZ,RXO8,RXOZ,SP,SPAR,STIT,T2LM,T2LM_SIG,TCMR,TENS,TNPH,WCAR_WALK2,WCLA_WALK2,WPYR_WALK2,WQFM_WALK2,DTCO,DTSM
10643,78.68595089,7.037883705,0,9.646141324,2.780986666,1.849037416,35.1239,83.0619,108.9085,99.8432,96.7753,30.899,70.1466,71.0156,51.1405,51.8128,34.838,85.8077,104.0079,100.3065,103.7517,10.0157,66.0829,15.3092,0.0145,0.0002,0.0073,0.0032,0.0093,0.0098,0.0023,0.0001,0.0001,1535.4738,5264.7231,0.0178,0.0043,0.0008,0.0247,6121.1084,185.3176,0.3094,-0.0085,0.0391,0.0371,0.0171,0.0295,0.1289,0.0165,5.4097,0.2654,0.0046,0.0022,54.6178,61.2084,0.3719,2.4288,51.3878,53.8632,185.3162,9.0594,-0.0039,-0.0046,52.6945,88.8816,79.6879,0.0435,0.0768,0.0334,0.0011,0.0047,0.0274,0.0374,3.462,3.7259,0.0362,0.0737,2.7007,2.6465,2.6432,0.0038,122.5138,143.9994,-231.4265,-231.3423,0,15.8635,-999.25,0.0323,4603.167,0.0334,0.2719,0.1482,0.0086,0.5714,58.4861,95.2072
10644,76.75997188,6.685590295,1.643225799,10.00673647,2.987002749,1.917472804,34.244,72.5527,91.1403,82.6664,77.169,32.6197,61.5974,64.1396,57.1749,58.2194,32.9578,62.4647,75.8338,70.7505,63.3823,12.0968,65.1566,14.048,0.0291,0.0067,0.011,0.0033,0.0151,0.0044,0.0031,0.0008,0,1540.8081,4183.373,0.0154,0.0043,0.0008,0.0268,5546.3296,185.3176,0.3171,-0.0093,0.042,0.0387,0.0171,0.0327,0.0912,0.018,7.1621,0.304,0.0082,0.0023,66.5954,60.0379,0.431,1.8555,62.635,65.012,185.3162,9.0671,-0.0048,-0.0201,61.7097,66.5243,59.7511,0.0584,0.0903,0.0525,0.001,0.011,0.0484,0.056,3.3556,3.3752,0.0521,0,2.7012,2.6438,2.6383,0.0069,93.4793,90.4605,-230.7574,-230.8929,0,8.0246,-999.25,0.0445,4557.6665,0.0525,0.1704,0.1646,0.0153,0.6497,60.2431,97.4923
10645,81.10037199,7.421771298,1.202702387,7.11351191,1.852170612,1.309471801,35.7681,74.9117,94.5612,82.4581,78.2259,36.7439,75.4073,84.7361,77.2131,79.5026,35.4802,74.6015,92.9838,81.2666,70.1228,12.1274,85.7291,13.127,0.0357,0.014,0.0061,0.0063,0.0143,0.0014,0.0044,0.0001,0,1530.0819,4147.4902,0.0109,0.0041,0.0008,0.0265,5479.5986,185.3176,0.3056,-0.0093,0.0387,0.0391,0,0.0286,0.1036,0.0164,6.0602,0.2962,0.0022,0.0021,64.103,61.2084,0.42,2.4282,60.3228,65.5836,185.3162,9.0556,-0.0036,-0.0141,60.0043,69.0573,61.9552,0.0653,0.0824,0.052,0.0005,0.0044,0.046,0.0561,3.2743,3.3839,0.0515,0.15,2.6933,2.6432,2.6438,0.0069,95.5601,89.4877,-229.9929,-230.4468,0,5.0156,-999.25,0.0466,4605.667,0.0521,0.2036,0.1439,0.0041,0.6484,61.0135,98.5121
10646,78.70443509,7.538894042,1.766363471,8.27427895,2.181334773,1.53469367,36.9541,81.9106,104.2899,88.2571,85.8967,38.5922,96.9998,114.4591,84.5059,87.6099,38.204,91.711,115.9351,92.2911,88.6895,11.3305,97.2218,12.1544,0.0302,0.0016,0.0001,0.0209,0.0078,0,0.0048,0.0009,0,1531.7073,4518.4595,0.0059,0.0043,0.0008,0.0344,5640.1597,185.3176,0.3094,-0.0089,0.0419,0.038,0,0.026,0.1099,0.0146,3.2637,0.2936,0.0009,0.0028,60.6911,60.0379,0.4149,1.5198,57.102,62.9205,185.3162,9.0594,-0.0042,-0.0081,60.0402,98.3768,88.8898,0.0389,0.1046,0.0434,0.0009,0.0007,0.0359,0.0411,3.7026,3.5405,0.0434,0.5562,2.6896,2.6451,2.6384,0.011,162.7854,132.9166,-229.5993,-230.0078,0,11.2253,-999.25,0.0361,4632.5,0.0434,0.2206,0.1306,0.0017,0.6471,61.3949,98.6048
10647,79.90613358,8.546265872,1.611323093,6.929975156,1.718100665,1.288201634,37.3203,84.5241,107.6932,93.0167,89.0071,36.375,80.3704,89.8059,75.8766,78.6347,37.4037,87.184,108.4257,95.2792,86.3214,10.7508,91.8914,11.37,0.0381,0,0.0007,0.0309,0.0065,0,0.003,0.0024,0,1526.4967,4612.5444,0.0055,0.0042,0.0008,0.0428,5752.3315,185.3176,0.3056,-0.0089,0.0414,0.0426,0.0165,0.0266,0.107,0.0147,5.9103,0.2961,0.0022,0.0031,62.5049,60.0379,0.404,1.4479,58.8189,61.5678,185.3162,9.0556,-0.0042,-0.002,61.0418,70.5053,63.6562,0.0477,0.0821,0.0432,0.0016,0.0007,0.0385,0.0443,3.2986,3.4672,0.0432,0.052,2.6908,2.6372,2.6392,0.0079,108.0711,113.372,-229.4246,-229.6319,0,10.4223,-999.25,0.0436,4588.8335,0.0433,0.2128,0.1337,0.0041,0.6493,61.1867,99.0611
10648,81.22543708,8.866461514,0,6.899174526,1.724210363,1.28471652,36.8739,83.0903,105.9432,92.4541,87.4804,39.5689,98.2479,108.103,88.4879,91.9831,36.7699,84.7157,106.6247,92.7573,83.8637,10.8162,97.7017,10.7314,0.035,0,0.0009,0.0239,0.012,0.0012,0.0046,0.0011,0,1510.0219,4532.6255,0.0086,0.0043,0.0008,0.0427,5738.9248,185.3176,0.2863,-0.0089,0.0366,0.0322,0.0165,0.0246,0.1209,0.0129,7.6798,0.2841,0.009,0.0022,62.7194,58.8674,0.4027,1.8499,59.0729,63.6638,185.3162,9.0363,-0.0025,0.0014,52.2655,116.7276,104.7893,0.0423,0.0376,0.0455,0.0023,0.0023,0.0381,0.0456,3.5731,3.4162,0.0453,0.0752,2.6979,2.655,2.6474,0.008,167.4548,132.3947,-229.8254,-229.3545,0,12.6615,-999.25,0.0436,4612.667,0.0456,0.2502,0.1236,0.0168,0.6094,60.8659,98.8642
10649,70.76353339,20.34127681,1.014424049,5.663677299,1.29816137,0.9189270843,36.6226,81.924,104.9742,92.2432,87.0425,35.0105,74.4823,87.89,74.7635,77.4457,35.967,79.7691,99.669,87.4329,80.5823,10.8409,88.8291,10.6925,0.0189,0,0.0016,0.0121,0.0091,0.0102,0.0013,0,0.0013,1692.6639,4469.459,0.0167,0.0044,0.0008,0.034,5735.082,185.3176,0.2786,-0.0089,0.0357,0.0394,0,0.0267,0.1119,0.012,4.5482,0.2928,0.0205,0.0026,65.1258,61.2084,0.4252,1.933,61.3611,63.4688,185.3162,9.0286,-0.0008,0.0026,59.4558,67.9232,61.441,0.0541,0.0044,0.0476,0.0024,0.0086,0.041,0.0514,3.291,3.3819,0.0471,0.2705,2.7081,2.6427,2.649,0.0114,106.9573,116.8461,-229.1982,-229.1678,0,19.4704,-999.25,0.0355,4800.1665,0.0476,0.226,0.1343,0.0258,0.6139,61.1271,98.5367
10650,81.21678875,7.794495721,1.192572438,6.720496089,1.726561592,1.349085414,37.2113,85.1545,110.5615,96.0405,91.1399,37.735,87.5947,99.6152,83.2777,86.4477,36.7712,83.9113,107.7132,95.0431,83.9169,10.4123,97.2667,11.4935,0.0199,0,0.0053,0.0096,0.0105,0.0103,0.0003,0,0.0011,1623.386,4487.2568,0.0171,0.0043,0.0008,0.0318,5696.4653,185.3176,0.294,-0.0089,0.0426,0.0449,0,0.0269,0.1092,0.0135,5.3955,0.2944,0.0137,0.0027,67.2161,60.0379,0.4081,2.318,63.2858,60.11,185.3162,9.044,-0.0018,-0.0095,63.6414,68.9612,62.3815,0.044,0.035,0.046,0.0018,0.0137,0.0357,0.0426,3.3954,3.397,0.0458,0.3091,2.7024,2.6332,2.6371,0.011,109.1169,123.9342,-229.2353,-229.1401,0,15.4285,-999.25,0.037,4691.333,0.046,0.2188,0.1352,0.0256,0.6204,60.6714,98.9346
10651,80.48347125,7.662214737,0.8387338699,7.610978399,1.954333826,1.450267922,38.2666,91.7734,120.287,102.3574,95.6132,37.9651,91.0665,108.9493,90.1348,93.5031,38.8233,94.3236,124.0774,104.5755,92.8591,9.7697,108.0887,12.1715,0.0329,0.0011,0.0049,0.0205,0.0078,0.0026,0.0038,0.0011,0,1583.9697,4706.0298,0.009,0.0042,0.0008,0.0358,5843.0796,185.3176,0.2825,-0.0088,0.0462,0.0417,0,0.0279,0.1016,0.0134,4.4718,0.3022,0.0162,0.0035,62.6887,63.5495,0.4093,1.9042,59.0544,61.7458,185.3162,9.0325,-0.0035,-0.0148,57.6196,70.0171,63.0069,0.0495,0.0852,0.0428,0.0012,0.0027,0.0331,0.0498,3.3691,3.4255,0.0445,0.2931,2.7039,2.6387,2.631,0.0084,101.7162,114.8172,-229.2096,-229.1915,0,9.9193,-999.25,0.0419,4679.5,0.0427,0.1982,0.1402,0.0288,0.6328,60.7938,98.5074
10652,64.23957998,27.45279586,0,6.015291354,1.350272373,0.9420604391,38.252,92.6456,120.6771,103.372,94.0576,42.1563,121.5891,158.2592,122.6713,128.2508,40.7257,111.2904,139.2855,121.3947,109.1917,9.6738,131.3512,12.2437,0.0294,0,0.0013,0.0225,0.0057,0,0.0034,0.0022,0,1558.5713,4896.6074,0.0057,0.0041,0.0008,0.0338,5855.8525,185.3176,0.294,-0.0086,0.0337,0.0336,0,0.0275,0.1245,0.0128,4.9158,0.2765,0.0191,0.0027,58.3456,61.2084,0.4202,2.3298,54.934,58.4212,185.3162,9.044,-0.001,0.0088,51.037,168.404,151.5616,0.0285,0.0138,0.0374,0.0008,0.0006,0.0266,0.0314,3.5821,3.4497,0.0373,0,2.7101,2.6526,2.6524,0.0025,272.5789,177.8697,-229.3033,-229.3306,0,11.8034,-999.25,0.0351,4630,0.0374,0.2598,0.138,0.0274,0.5747,61.1202,98.404
10653,81.09178102,9.194347727,0,6.79241987,1.628954744,1.292496637,36.9191,86.2028,111.0332,96.681,88.4632,35.9701,84.3539,96.8809,76.0014,78.3376,35.4455,82.4423,104.0349,91.1544,83.5792,10.3433,92.5809,12.0468,0.0235,0.0067,0.0019,0.0096,0.0058,0.0043,0.0056,0.0001,0,1556.0334,4561.8071,0.0105,0.0042,0.0008,0.0253,5737.7822,185.3725,0.294,-0.0089,0.0408,0.0412,0.032,0.0347,0.0987,0.0174,4.5982,0.2934,0.019,0.0031,66.5979,61.2084,0.4215,2.644,62.7038,71.0112,185.3162,9.044,-0.0032,-0.0055,64.0829,69.9056,63.015,0.0532,0.0493,0.0446,0.0005,0.0029,0.0368,0.0479,3.3007,3.414,0.0445,0.1069,2.7141,2.6395,2.6403,0.0001,104.4944,114.5601,-229.6691,-229.504,0,9.4331,-999.25,0.034,4595.2002,0.0446,0.1905,0.1744,0.0355,0.5996,61.3406,98.3214
10654,81.47663022,6.70660287,1.095037918,7.47598288,1.725734236,1.520011877,37.3539,87.8703,112.4588,97.8925,91.5566,33.0848,70.846,75.6285,63.7444,65.5455,34.0768,72.9333,88.5393,79.4088,72.2247,10.2153,80.3245,13.1931,0.0284,0.0138,0.0082,0.004,0.0034,0.0059,0.0053,0.0004,0,1551.1255,4277.127,0.0127,0.0042,0.0008,0.0192,5566.2764,185.4823,0.2802,-0.009,0.048,0.045,0.0469,0.0398,0.0858,0.0205,5.4198,0.2994,0.018,0.0034,70.0234,61.2084,0.4153,2.2384,65.971,74.4101,185.3162,9.0302,-0.0053,-0.0207,70.9155,67.5544,60.6934,0.0551,0.091,0.0499,0.0003,0.0058,0.0449,0.0546,3.29,3.3405,0.0498,0,2.7164,2.633,2.6279,0.0072,95.458,95.7204,-229.9911,-229.6743,0,4.9508,-999.25,0.0411,4668.6001,0.0498,0.1557,0.1999,0.0336,0.6109,60.7387,98.501
10655,80.72696991,6.402339012,1.122919428,7.854544657,2.247726998,1.645499993,41.4424,111.704,146.1292,119.4026,112.528,41.4449,113.1003,127.9654,104.3907,107.8196,42.3091,116.0748,144.7578,118.1472,110.1439,8.375,123.6339,16.3736,0.0284,0.0054,0.0075,0.0064,0.0144,0.0013,0.0001,0.0022,0.0014,1551.165,4895.7598,0.0102,0.0043,0.0008,0.0257,6017.6792,185.5921,0.2987,-0.0088,0.0444,0.0477,0,0.0323,0.1343,0.0167,3.8861,0.2554,0.0133,0.0029,57.4152,61.2084,0.3785,2.2213,54.0465,63.647,185.3162,9.0487,-0.0039,-0.0272,53.708,75.4415,67.983,0.051,0.0857,0.0411,0.0007,0.0029,0.033,0.0503,3.37,3.4822,0.0428,0.5058,2.7123,2.6285,2.634,0.0119,113.1152,112.6358,-230.057,-229.7687,0,8.6844,-999.25,0.0386,4552.6001,0.0411,0.2864,0.1622,0.025,0.5265,59.8855,98.0305
10656,65.24596947,24.91428909,1.889575143,5.847126816,1.294685842,0.8083536351,46.0363,146.341,200.5324,154.2246,144.4833,53.1325,228.0805,302.2021,190.2086,198.891,50.3399,207.4851,290.0095,177.1261,162.2823,6.484,218.0495,16.0769,0.015,0.0031,0.0052,0.003,0.0066,0.0039,0.0014,0.0004,0.0011,1546.9386,6178.3906,0.0097,0.0042,0.0008,0.0164,6575.6401,186.251,0.2863,-0.0079,0.0342,0.0295,0,0.02,0.1779,0.0107,2.5026,0.2253,0.0043,0.0024,45.0453,60.0379,0.3524,2.0446,42.4264,44.1621,185.3162,9.0363,-0.0034,-0.0221,38.6476,374.2023,335.9102,0.0088,0.0794,0.0223,0.0003,0.0011,0.0129,0.0108,4.122,3.8373,0.028,0.4109,2.6979,2.6596,2.6515,0.0124,3880.5894,496.7049,-229.9081,-229.7565,0,10.8203,-999.25,0.0247,4627.8335,0.0224,0.4036,0.1004,0.0081,0.4879,58.9926,96.8601
10657,66.18843528,24.02207724,2.151526034,5.426840604,1.370511304,0.8406095378,45.8505,137.2744,188.8914,149.3862,141.4399,52.3668,283.752,373.1987,157.3238,163.3986,50.1647,194.8589,287.4128,229.3449,170.2521,6.6941,184.3629,12.6032,0.0271,0.005,0.0118,0.0086,0.0018,0.0024,0.0039,0,0,1556.853,6296.8721,0.0064,0.004,0.0008,0.0167,6673.9126,186.3608,0.2987,-0.0079,0.0271,0.0297,0,0.0225,0.1734,0.0121,2.5264,0.2262,0.0065,0.0019,45.7228,61.2084,0.3494,2.0877,43.0401,45.7578,185.3162,9.0487,-0.0028,-0.0057,44.0133,259.4745,232.7036,0.0235,0.0665,0.0218,0.0001,0.0007,0.0128,0.0199,3.7353,3.8887,0.0243,0.6034,2.7024,2.6593,2.6637,0.0083,374.5876,650.4772,-229.4853,-229.6632,0,4.9086,-999.25,0.0335,4617.3335,0.0218,0.3915,0.1129,0.0121,0.4834,57.9909,96.3972
10658,79.58070121,5.952038838,1.77161582,8.312268743,2.677018789,1.706356605,40.0796,94.7074,124.6998,104.5509,96.2619,37.2775,82.5285,98.5269,73.9601,75.3114,40.2002,97.6141,123.2444,100.8362,89.6933,9.5647,94.0291,10.9756,0.0299,0.0036,0.0165,0.0097,0.0002,0.0057,0.003,0,0,1555.6482,5319.9297,0.0087,0.0041,0.0008,0.0186,6081.7417,186.4706,0.294,-0.0083,0.0284,0.034,0,0.0335,0.1291,0.0176,2.7539,0.2592,0.0124,0.0028,53.7588,63.5495,0.3861,2.3813,50.6154,55.3909,185.3162,9.044,-0.0019,0.0051,50.5124,125.3923,112.284,0.0339,0.0431,0.0313,0.0002,0.0019,0.0229,0.0295,3.7252,3.6305,0.0312,0.2802,2.712,2.6519,2.6615,0.0064,168.7339,165.3167,-229.1636,-229.4984,0,5.0654,-999.25,0.0386,4629.3335,0.0313,0.2723,0.1681,0.0231,0.5364,58.2784,96.9686
10659,82.61723434,8.454664619,0,6.145939615,1.596930127,1.185231302,35.4496,72.6957,90.3645,79.6101,71.9885,37.0559,68.2507,77.0697,65.4378,66.6147,34.9253,69.5564,87.454,78.7281,67.9129,12.5612,73.9779,10.6851,0.0291,0.0129,0.0047,0.0098,0.0022,0.0103,0.001,0,0,1549.7233,4283.2549,0.0118,0.0041,0.0008,0.0232,5546.375,187.0118,0.3094,-0.0092,0.0402,0.031,0.0295,0.042,0.0925,0.0226,3.7478,0.2868,0.0142,0.003,66.9031,61.2084,0.4084,2.3678,62.9466,63.7395,185.3162,9.0594,-0.0052,-0.0163,62.9618,67.5503,60.896,0.0561,0.0904,0.0488,0.0002,0.0047,0.0445,0.0521,3.3422,3.4148,0.0486,0.1881,2.717,2.6571,2.6413,0.0089,100.6563,107.516,-228.7794,-229.3253,0,4.7984,-999.25,0.0409,4638,0.0489,0.1739,0.2113,0.0265,0.5882,59.4968,97.7015
10660,80.74731477,8.808201249,1.007029507,6.492392243,1.653069155,1.291993078,33.0098,62.7832,75.106,66.7276,61.8567,27.8481,50.021,55.7676,49.858,50.4997,30.7247,55.4084,65.1028,59.3048,54.8815,14.9863,58.4107,10.0461,0.0353,0.0229,0.0033,0.0043,0.0086,0.0099,0.0005,0,0,1540.105,3540.1384,0.0143,0.0041,0.0008,0.0234,5094.1006,187.1843,0.3094,-0.0098,0.0292,0.0253,0.0116,0.0444,0.0977,0.0252,5.9418,0.2754,0.0068,0.0025,80.698,60.0379,0.431,2.2113,75.9257,81.4932,185.3162,9.0594,-0.0039,-0.0052,74.2546,62.5569,55.7919,0.0711,0.0676,0.0663,0.0003,0.0099,0.0695,0.0675,3.4089,3.4242,0.0635,0.2406,2.714,2.6667,2.6601,0.0001,79.9194,91.1865,-228.5423,-229.1481,0,3.3652,-999.25,0.0496,4653.6001,0.0664,0.1879,0.223,0.0128,0.5763,60.5264,98.5763
10661,69.54700238,6.341803227,2.024558984,14.27471535,4.84202705,2.96989301,34.607,69.6149,81.6219,71.7762,66.6261,32.9233,64.3214,66.8173,58.62,59.4183,32.6825,61.1629,69.4639,61.4804,59.2577,13.9322,64.0206,9.9669,0.0233,0.014,0.0093,0.0001,0.0025,0.0128,0,0,0,1534.5514,3506.2585,0.0153,0.004,0.0008,0.0154,5235.1558,187.2941,0.2987,-0.01,0.0247,0.0225,0,0.04,0.1049,0.0232,5.214,0.2743,0.0013,0.0027,94.274,60.0379,0.4351,2.3169,88.7428,89.7745,185.3162,9.0487,-0.0029,-0.0046,99.7248,49.2407,43.8661,0.0914,0.0538,0.0731,0.0002,0.01,0.0727,0.0884,3.5227,3.4791,0.0687,0.3053,2.705,2.6716,2.6678,0.0001,62.8297,78.9135,-228.4089,-228.9959,0,4.1974,-999.25,0.0386,4647.3335,0.0731,0.2073,0.2009,0.0024,0.5894,60.2875,99.1349
10662,80.01009051,10.84646707,0.9133095616,5.548230085,1.645161839,1.036740933,45.8853,135.4823,171.424,138.7881,122.2721,49.5033,170.8367,168.7947,142.4859,143.4804,49.4911,169.9771,204.0872,150.178,123.0044,7.2052,157.1928,11.6646,0.0125,0.0005,0.0102,0.0018,0.0014,0.0088,0.0001,0,0.001,1557.3745,5912.1768,0.0112,0.004,0.0008,0.0131,6534.6084,187.2941,0.321,-0.0083,0.0341,0.0333,0.048,0.0234,0.1586,0.0106,0.8085,0.2436,0.0187,0.0016,50.7279,60.0379,0.3715,2.3401,47.7027,47.2068,185.3162,9.071,-0.005,-0.0302,48.7715,187.6727,169.0139,0.0292,0.1052,0.0268,0.0001,0.0001,0.0159,0.0293,3.672,3.803,0.0303,0,2.7115,2.653,2.6517,0.013,318.0938,257.3016,-228.8346,-228.7938,0,10.3536,-999.25,0.0238,4707.2002,0.0268,0.3517,0.1178,0.0228,0.5077,58.2416,96.8402
10663,62.93078157,29.06130651,0,5.605855923,1.587009064,0.8150469361,55.2338,268.5892,385.1455,299.2897,244.1526,63.9623,1658.4036,1392.4364,318.1839,314.1476,62.5039,556.1279,1022.5138,701.2484,407.3709,3.3412,345.2939,13.5324,0.0082,0.0021,0.0033,0.0012,0.0034,0.0042,0.0031,0.0002,0.0005,1571.8531,7443.3784,0.0098,0.0042,0.0008,0.0126,7114.1719,187.2941,0.3218,-0.0075,0.0247,0.0229,0.0303,0.0176,0.2079,0.009,2.9358,0.1948,0.0095,0.0013,32.6613,60.0379,0.3333,2.3304,30.7124,32.568,185.3162,9.0718,-0.0023,-0.0019,30.372,374.9618,336.6093,0.0053,0.0398,0.0102,0.0001,0,0.0064,0.0026,4.3011,4.1845,0.0168,0.2675,2.706,2.6709,2.6677,0.012,3143.8125,3367.5022,-228.7059,-228.5999,0,16.3992,-999.25,0.018,4658.3335,0.0103,0.4843,0.0886,0.0177,0.4094,56.9247,94.8686
10664,62.65739155,29.0619226,0,5.911116125,1.565878654,0.8036910715,58.3637,321.2877,525.2468,360.5392,305.5383,59.5216,395.2706,702.8572,260.2699,251.3553,59.4114,418.8349,737.6968,513.0173,355.6776,2.7736,350.899,16.0278,0.016,0.0097,0.005,0.0002,0.0018,0.0046,0.0063,0,0,1562.7972,7290.1182,0.0116,0.0041,0.0008,0.0129,7131.2456,187.2941,0.3541,-0.0078,0.0238,0.0214,0,0.0246,0.1862,0.0135,4.2938,0.2073,0.0089,0.0009,35.3002,60.0379,0.3305,2.1153,33.1448,38.4879,185.4421,9.1041,-0.0005,0.0021,33.3409,395.565,354.8103,0.0104,0.0036,0.0125,0.0001,0.0017,0.0081,0.0115,4.0681,4.1045,0.0177,0.4148,2.7099,2.6734,2.6693,0.0101,1206.0386,872.6319,-228.421,-228.2981,0,7.1534,-999.25,0.0276,4599.5,0.0125,0.426,0.1238,0.0166,0.4336,56.1963,93.026
10665,73.86575511,16.8923601,0,6.182999596,1.959477223,1.099407972,58.6294,232.1607,382.9362,273.8201,240.5086,58.4855,225.719,438.8097,296.5392,277.3789,58.6176,231.028,466.5909,305.208,249.2585,3.652,328.1527,18.1154,0.0251,0.0137,0.0096,0.0003,0.0045,0.0074,0.0054,0,0,1556.8926,6737.9473,0.0157,0.0042,0.0008,0.0176,6896.9233,187.2941,0.348,-0.008,0.0361,0.0321,0.0138,0.0257,0.1536,0.0137,4.3264,0.2438,0.0116,0.001,43.4756,61.2084,0.3423,2.4276,40.8324,44.488,185.3162,9.098,-0.0036,-0.0173,42.1893,241.189,216.668,0.0239,0.0835,0.0175,0.0003,0.0109,0.0117,0.0199,3.8013,3.903,0.0262,0.158,2.708,2.6551,2.6484,0.0112,377.2894,385.9489,-227.9614,-227.8793,0,5.2445,-999.25,0.0408,4660,0.0175,0.3382,0.1293,0.0216,0.511,56.8317,93.9133
10666,76.70649794,13.95676689,1.427714963,5.074458277,1.754947687,1.07961425,53.6432,157.7201,212.3455,176.6524,162.9982,58.8011,169.1402,229.8256,173.8098,165.693,58.514,178.51,265.7508,199.3899,195.6753,5.6608,197.9283,17.5013,0.0173,0.0054,0.0044,0.0035,0.0074,0.0068,0.0034,0,0.0004,1558.5515,6461.0908,0.0139,0.0041,0.0008,0.0214,6732.082,187.2941,0.3557,-0.0081,0.0406,0.0378,0.0502,0.0291,0.1358,0.0151,4.6401,0.2591,0.0141,0.002,49.4122,61.2084,0.3659,1.9903,46.3918,45.4946,185.4421,9.1057,-0.0067,-0.0152,46.8875,214.5065,192.7936,0.0104,0.1192,0.0195,0.0004,0.0042,0.0117,0.0144,3.6577,3.7499,0.0295,0,2.7105,2.6453,2.6405,0.0119,338.9284,358.4274,-227.4191,-227.3274,0,11.0735,-999.25,0.0312,4655.8003,0.0196,0.2904,0.1465,0.0264,0.5368,59.1047,95.4601
10667,76.50453557,14.10732836,0.8222695297,5.705271446,1.827038738,1.033556358,43.0467,87.7819,105.3724,94.5981,89.4241,67.4691,230.1004,145.6646,147.4842,148.7719,55.1471,164.3063,169.949,150.7059,140.408,10.571,142.2693,15.1524,0.0198,0.0091,0.0051,0.0018,0.0087,0.0042,0,0,0.0007,1552.6703,5216.8516,0.0098,0.0038,0.0008,0.0154,5997.9185,187.2941,0.3726,-0.0088,0.0415,0.0346,0.0321,0.0368,0.1087,0.0194,6.4358,0.2773,0.0155,0.0024,55.7134,61.2084,0.4075,2.2257,52.2673,51.6378,185.8195,9.1226,-0.0044,-0.0002,47.543,223.7714,200.8219,0.0197,0.094,0.0317,0.0001,0.0018,0.0241,0.019,3.6257,3.5692,0.0365,0,2.7155,2.6508,2.6391,0.01,331.087,325.809,-226.7161,-226.6913,0,5.0229,-999.25,0.0296,4598.5005,0.0317,0.2175,0.1849,0.029,0.5686,62.5028,99.8999
10668,69.53994399,2.352510264,1.397565705,18.19530684,4.379686865,4.134986326,31.0851,49.0667,54.7519,51.4859,49.0142,27.577,40.2669,42.0097,38.6402,38.162,30.5679,48.2003,53.1375,49.883,47.7331,19.4228,41.1979,13.1986,0.0304,0.0114,0.01,0.005,0.0057,0.0003,0,0,0.0014,1551.0958,3042.3362,0.0034,0.0039,0.0008,0.0124,4919.6274,187.2941,0.3772,-0.011,0.0443,0.0482,0,0.0437,0.0575,0.0243,7.7547,0.324,0.009,0.003,94.1287,60.0379,0.4614,2.363,88.2879,92.3922,185.8195,9.1272,-0.001,0.0082,99.8323,49.0847,43.911,0.1282,0.0177,0.0885,0,0.0002,0.0988,0.1208,3.3861,3.34,0.0838,0,2.7081,2.6276,2.6343,0.0031,65.2486,69.7811,-225.9179,-226.0309,0,2.8759,-999.25,0.0338,4607.6665,0.0884,0.0797,0.2199,0.0167,0.6837,64.6378,104.4091
10669,79.51849702,2.895623986,1.597397565,10.8293357,2.837117969,2.322027764,24.341,33.7974,36.0671,34.8511,33.4682,23.1046,31.8205,33.4978,31.2394,30.926,22.3006,30.3756,32.9506,32.0875,30.3344,28.6935,32.6585,12.8189,0.0495,0.0157,0.0166,0.0138,0.0033,0,0.0002,0.0003,0.0015,1537.0339,2288.386,0.002,0.004,0.0008,0.0192,4101.9189,187.2941,0.4481,-0.0121,0.0462,0.0444,0,0.0488,0.0464,0.027,6.378,0.3283,0.0115,0.0031,107.06,63.5495,0.5064,2.2165,100.0932,103.1539,185.8195,9.1981,-0.0028,-0.0005,96.9466,31.3216,27.8582,0.0998,0.0594,0.1114,0.0002,0.0001,0.1039,0.1037,3.2442,3.2826,0.1023,0.2343,2.7141,2.6341,2.631,0.0001,39.8853,39.5982,-225.6643,-225.3629,0,2.4215,-999.25,0.0515,4570.5,0.1116,0.0498,0.2451,0.0216,0.6835,67.6601,109.4718
